audit_case_id,grid_index,x_methane,branch,status,molar_density_mol_m3,residual_helmholtz,g_bar,support_line_g_bar,gap_above_support,failure_reason
may2015-row-012-midpoint,367,0.36700000266000005,single,accepted,15398.89314103709,-1.7804322569685427,6.425030097681863,6.358889313787814,0.0661407838940491,
may2015-row-012-midpoint,367,0.36700000266000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,367,0.36700000266000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,368,0.36800000264000005,single,accepted,15394.01881390256,-1.7782305166199537,6.4264421914798096,6.360890671339312,0.06555152014049792,
may2015-row-012-midpoint,368,0.36800000264000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,368,0.36800000264000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,369,0.36900000262000004,single,accepted,15389.110530719383,-1.7760280658664107,6.42785752027526,6.36289202889081,0.06496549138444951,
may2015-row-012-midpoint,369,0.36900000262000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,369,0.36900000262000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,370,0.37000000260000004,single,accepted,15384.168080859261,-1.7738248959274339,6.42927607612585,6.364893386442308,0.06438268968354244,
may2015-row-012-midpoint,370,0.37000000260000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,370,0.37000000260000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,371,0.37100000258000004,single,accepted,15379.191251942073,-1.7716209979325854,6.43069785111925,6.366894743993806,0.06380310712544368,
may2015-row-012-midpoint,371,0.37100000258000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,371,0.37100000258000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,372,0.37200000256000004,single,accepted,15374.179829817602,-1.769416362920389,6.432122837372727,6.368896101545304,0.06322673582742322,
may2015-row-012-midpoint,372,0.37200000256000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,372,0.37200000256000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,373,0.37300000254000004,single,accepted,15369.13359854648,-1.7672109818372075,6.433551027032727,6.370897459096803,0.06265356793592414,
may2015-row-012-midpoint,373,0.37300000254000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,373,0.37300000254000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,374,0.37400000252000004,single,accepted,15364.052340339567,-1.7650048455340155,6.4349824122744295,6.3728988166483,0.062083595626129195,
may2015-row-012-midpoint,374,0.37400000252000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,374,0.37400000252000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,375,0.37500000250000004,single,accepted,15358.935835747641,-1.7627979447758593,6.436416985301327,6.374900174199799,0.06151681110152829,
may2015-row-012-midpoint,375,0.37500000250000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,375,0.37500000250000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,376,0.37600000248000004,single,accepted,15353.783863224075,-1.760590270219517,6.437854738344802,6.3769015317512965,0.06095320659350545,
may2015-row-012-midpoint,376,0.37600000248000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,376,0.37600000248000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,377,0.37700000246000004,single,accepted,15348.596199522894,-1.758381812433516,6.439295663663696,6.378902889302795,0.06039277436090096,
may2015-row-012-midpoint,377,0.37700000246000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,377,0.37700000246000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,378,0.37800000244000004,single,accepted,15343.372619470028,-1.7561725618863666,6.4407397535438795,6.380904246854293,0.059835506689586815,
may2015-row-012-midpoint,378,0.37800000244000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,378,0.37800000244000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,379,0.37900000242000004,single,accepted,15338.112895984757,-1.753962508947462,6.442187000297857,6.382905604405791,0.05928139589206616,
may2015-row-012-midpoint,379,0.37900000242000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,379,0.37900000242000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,380,0.38000000240000004,single,accepted,15332.816800059376,-1.75175164388589,6.44363739626431,6.384906961957289,0.058730434307021184,
may2015-row-012-midpoint,380,0.38000000240000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,380,0.38000000240000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,381,0.38100000238000004,single,accepted,15327.484100738235,-1.7495399568691603,6.445090933807716,6.3869083195087875,0.05818261429892857,
may2015-row-012-midpoint,381,0.38100000238000004,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,381,0.38100000238000004,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,382,0.38200000236000003,single,accepted,15322.114565097017,-1.7473274379619843,6.446547605317906,6.388909677060285,0.05763792825762071,
may2015-row-012-midpoint,382,0.38200000236000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,382,0.38200000236000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,383,0.38300000234000003,single,accepted,15316.70795822124,-1.745114077124986,6.448007403209661,6.390911034611784,0.057096368597877145,
may2015-row-012-midpoint,383,0.38300000234000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,383,0.38300000234000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,384,0.38400000232000003,single,accepted,15311.264043184987,-1.7428998642134301,6.449470319922294,6.392912392163281,0.05655792775901247,
may2015-row-012-midpoint,384,0.38400000232000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,384,0.38400000232000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,385,0.38500000230000003,single,accepted,15305.782581028907,-1.740684788975904,6.4509363479192405,6.39491374971478,0.05602259820446065,
may2015-row-012-midpoint,385,0.38500000230000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,385,0.38500000230000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,386,0.38600000228000003,single,accepted,15300.263330738151,-1.7384688410529847,6.4524054796876475,6.3969151072662775,0.055490372421370004,
may2015-row-012-midpoint,386,0.38600000228000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,386,0.38600000228000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,387,0.38700000226000003,single,accepted,15294.706049220102,-1.7362520099759187,6.453877707737955,6.398916464817776,0.05496124292017868,
may2015-row-012-midpoint,387,0.38700000226000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,387,0.38700000226000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,388,0.38800000224000003,single,accepted,15289.11049128171,-1.73403428516523,6.455353024603506,6.400917822369274,0.054435202234231816,
may2015-row-012-midpoint,388,0.38800000224000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,388,0.38800000224000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,389,0.38900000222000003,single,accepted,15283.476409606461,-1.7318156559293567,6.456831422840115,6.402919179920772,0.05391224291934282,
may2015-row-012-midpoint,389,0.38900000222000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,389,0.38900000222000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,390,0.39000000220000003,single,accepted,15277.803554731316,-1.7295961114632377,6.458312895025682,6.40492053747227,0.05339235755341232,
may2015-row-012-midpoint,390,0.39000000220000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,390,0.39000000220000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,391,0.39100000218000003,single,accepted,15272.091675023017,-1.727375640846894,6.459797433759774,6.4069218950237685,0.05287553873600537,
may2015-row-012-midpoint,391,0.39100000218000003,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,391,0.39100000218000003,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,392,0.39200000216,single,accepted,15266.340516654436,-1.7251542330439804,6.461285031663221,6.408923252575266,0.052361779087954474,
may2015-row-012-midpoint,392,0.39200000216,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,392,0.39200000216,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,393,0.39300000214,single,accepted,15260.549823580277,-1.722931876900319,6.462775681377718,6.410924610126765,0.05185107125095367,
may2015-row-012-midpoint,393,0.39300000214,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,393,0.39300000214,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,394,0.39400000212,single,accepted,15254.719337512803,-1.7207085611424198,6.464269375565419,6.412925967678262,0.05134340788715619,
may2015-row-012-midpoint,394,0.39400000212,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,394,0.39400000212,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,395,0.3950000021,single,accepted,15248.848797896886,-1.7184842743759603,6.465766106908532,6.414927325229761,0.050838781678771205,
may2015-row-012-midpoint,395,0.3950000021,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,395,0.3950000021,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,396,0.39600000208,single,accepted,15242.937941844872,-1.716259005082212,6.467265868108918,6.416928682781259,0.05033718532765974,
may2015-row-012-midpoint,396,0.39600000208,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,396,0.39600000208,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,397,0.39700000206,single,accepted,15236.986504312346,-1.7140327416267445,6.468768651887696,6.418930040332757,0.04983861155493852,
may2015-row-012-midpoint,397,0.39700000206,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,397,0.39700000206,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,398,0.39800000204,single,accepted,15230.994217669957,-1.7118054722373355,6.470274450984822,6.420931397884255,0.04934305310056697,
may2015-row-012-midpoint,398,0.39800000204,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,398,0.39800000204,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,399,0.39900000202,single,accepted,15224.960812079744,-1.7095771850228725,6.471783258158726,6.422932755435753,0.04885050272297242,
may2015-row-012-midpoint,399,0.39900000202,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,399,0.39900000202,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,400,0.400000002,single,accepted,15218.88601526773,-1.707347867961508,6.47329506618586,6.424934112987251,0.04836095319860867,
may2015-row-012-midpoint,400,0.400000002,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,400,0.400000002,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,401,0.40100000198,single,accepted,15212.769552537211,-1.7051175089010253,6.474809867860355,6.42693547053875,0.047874397321605144,
may2015-row-012-midpoint,401,0.40100000198,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,401,0.40100000198,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,402,0.40200000196,single,accepted,15206.611146741841,-1.7028860955571914,6.4763276559935745,6.428936828090247,0.04739082790332727,
may2015-row-012-midpoint,402,0.40200000196,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,402,0.40200000196,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,403,0.40300000194,single,accepted,15200.410518258057,-1.700653615512055,6.47784842341375,6.430938185641746,0.046910237772004315,
may2015-row-012-midpoint,403,0.40300000194,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,403,0.40300000194,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,404,0.40400000192,single,accepted,15194.167384957482,-1.6984200562122327,6.479372162965551,6.4329395431932435,0.046432619772307504,
may2015-row-012-midpoint,404,0.40400000192,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,404,0.40400000192,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,405,0.4050000019,single,accepted,15187.881462178631,-1.6961854049671579,6.480898867509713,6.434940900744742,0.04595796676497077,
may2015-row-012-midpoint,405,0.4050000019,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,405,0.4050000019,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,406,0.40600000188,single,accepted,15181.552462698512,-1.6939496489473092,6.4824285299226245,6.43694225829624,0.045486271626384855,
may2015-row-012-midpoint,406,0.40600000188,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,406,0.40600000188,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,407,0.40700000186,single,accepted,15175.180096703658,-1.6917127751824181,6.483961143095936,6.438943615847738,0.04501752724819763,
may2015-row-012-midpoint,407,0.40700000186,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,407,0.40700000186,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,408,0.40800000184,single,accepted,15168.76407170672,-1.689474770556867,6.4854966999361485,6.440944973399236,0.04455172653691264,
may2015-row-012-midpoint,408,0.40800000184,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,408,0.40800000184,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,409,0.40900000182,single,accepted,15162.304092788192,-1.6872356218217246,6.487035193364227,6.442946330950734,0.04408886241349297,
may2015-row-012-midpoint,409,0.40900000182,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,409,0.40900000182,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,410,0.4100000018,single,accepted,15155.799862023436,-1.6849953155650845,6.488576616315201,6.444947688502232,0.043628927812968676,
may2015-row-012-midpoint,410,0.4100000018,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,410,0.4100000018,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,411,0.41100000178,single,accepted,15149.251078995385,-1.682753838237955,6.4901209617377535,6.446949046053731,0.0431719156840229,
may2015-row-012-midpoint,411,0.41100000178,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,411,0.41100000178,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,412,0.41200000176,single,accepted,15142.657440492061,-1.6805111761384057,6.491668222593841,6.448950403605228,0.0427178189886126,
may2015-row-012-midpoint,412,0.41200000176,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,412,0.41200000176,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,413,0.41300000174,single,accepted,15136.018640529895,-1.6782673154124184,6.493218391858269,6.450951761156727,0.04226663070154224,
may2015-row-012-midpoint,413,0.41300000174,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,413,0.41300000174,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,414,0.41400000172,single,accepted,15129.33437032192,-1.6760222420518613,6.494771462518308,6.4529531187082245,0.04181834381008365,
may2015-row-012-midpoint,414,0.41400000172,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,414,0.41400000172,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,415,0.4150000017,single,accepted,15122.604318245889,-1.6737759418924845,6.496327427573295,6.454954476259723,0.04137295131357188,
may2015-row-012-midpoint,415,0.4150000017,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,415,0.4150000017,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,416,0.41600000168,single,accepted,15115.828169811743,-1.6715284006118578,6.497886280034221,6.456955833811221,0.04093044622300024,
may2015-row-012-midpoint,416,0.41600000168,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,416,0.41600000168,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,417,0.41700000166000006,single,accepted,15109.005607628878,-1.6692796037272988,6.499448012923338,6.458957191362719,0.040490821560618784,
may2015-row-012-midpoint,417,0.41700000166000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,417,0.41700000166000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,418,0.41800000164000006,single,accepted,15102.136311372731,-1.6670295365937409,6.501012619273745,6.460958548914217,0.04005407035952846,
may2015-row-012-midpoint,418,0.41800000164000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,418,0.41800000164000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,419,0.41900000162000006,single,accepted,15095.21995775119,-1.6647781844016052,6.502580092128999,6.4629599064657155,0.03962018566328318,
may2015-row-012-midpoint,419,0.41900000162000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,419,0.41900000162000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,420,0.42000000160000006,single,accepted,15088.25622039042,-1.6625255321705006,6.5041504245427015,6.464961264017213,0.039189160525488376,
may2015-row-012-midpoint,420,0.42000000160000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,420,0.42000000160000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,421,0.42100000158000006,single,accepted,15081.244770199623,-1.6602715647675264,6.505723609578096,6.466962621568712,0.038760988009384434,
may2015-row-012-midpoint,421,0.42100000158000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,421,0.42100000158000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,422,0.42200000156000006,single,accepted,15074.185274537584,-1.6580162668640295,6.507299640307661,6.468963979120209,0.038335661187451464,
may2015-row-012-midpoint,422,0.42200000156000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,422,0.42200000156000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,423,0.42300000154000006,single,accepted,15067.077397975432,-1.6557596229743115,6.508878509812706,6.470965336671708,0.03791317314099807,
may2015-row-012-midpoint,423,0.42300000154000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,423,0.42300000154000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,424,0.42400000152000006,single,accepted,15059.920801861495,-1.653501617432819,6.510460211182964,6.472966694223206,0.03749351695975811,
may2015-row-012-midpoint,424,0.42400000152000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,424,0.42400000152000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,425,0.42500000150000006,single,accepted,15052.715144364829,-1.6512422343959052,6.512044737516173,6.474968051774704,0.03707668574146883,
may2015-row-012-midpoint,425,0.42500000150000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,425,0.42500000150000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,426,0.42600000148000006,single,accepted,15045.460080438119,-1.6489814578394317,6.513632081917679,6.476969409326202,0.036662672591477374,
may2015-row-012-midpoint,426,0.42600000148000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,426,0.42600000148000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,427,0.42700000146000006,single,accepted,15038.155261780414,-1.6467192715563583,6.5152222375000175,6.4789707668777,0.03625147062231715,
may2015-row-012-midpoint,427,0.42700000146000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,427,0.42700000146000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,428,0.42800000144000006,single,accepted,15030.80033679917,-1.6444556591542803,6.5168151973825035,6.480972124429198,0.035843072953305466,
may2015-row-012-midpoint,428,0.42800000144000006,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,428,0.42800000144000006,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,429,0.42900000142000005,single,accepted,15023.394950571816,-1.6421906040529302,6.518410954690816,6.482973481980697,0.03543747271011988,
may2015-row-012-midpoint,429,0.42900000142000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,429,0.42900000142000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,430,0.43000000140000005,single,accepted,15015.938744806997,-1.6399240894816578,6.520009502556583,6.484974839532194,0.035034663024388735,
may2015-row-012-midpoint,430,0.43000000140000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,430,0.43000000140000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,431,0.43100000138000005,single,accepted,15008.431357805148,-1.6376560984768518,6.521610834116963,6.486976197083693,0.03463463703327019,
may2015-row-012-midpoint,431,0.43100000138000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,431,0.43100000138000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,432,0.43200000136000005,single,accepted,15000.87242441845,-1.6353866138793212,6.5232149425142305,6.48897755463519,0.03423738787904007,
may2015-row-012-midpoint,432,0.43200000136000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,432,0.43200000136000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,433,0.43300000134000005,single,accepted,14993.26157601058,-1.6331156183316602,6.524821820895358,6.490978912186689,0.03384290870866913,
may2015-row-012-midpoint,433,0.43300000134000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,433,0.43300000134000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,434,0.43400000132000005,single,accepted,14985.598440415702,-1.6308430942755536,6.5264314624115825,6.492980269738187,0.0334511926733958,
may2015-row-012-midpoint,434,0.43400000132000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,434,0.43400000132000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,435,0.43500000130000005,single,accepted,14977.882641823664,-1.6285690239452537,6.528043860217995,6.494981627289685,0.033062232928309676,
may2015-row-012-midpoint,435,0.43500000130000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,435,0.43500000130000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,436,0.43600000128000005,single,accepted,14970.113801104431,-1.626293389383731,6.529659007473114,6.496982984841183,0.03267602263193137,
may2015-row-012-midpoint,436,0.43600000128000005,vapor,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,436,0.43600000128000005,liquid,failed,,,,,,EosError: evaluation-failed (reason=requested density branch is unavailable)
may2015-row-012-midpoint,437,0.43700000126000005,single,accepted,14962.291535032704,-1.6240161724020328,6.531276897338451,6.498984342392681,0.032292554945769325,
